Container,Blob,Metadata
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=20/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=20/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=21/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=21/h=10/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=21/h=13/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=21/h=15/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=21/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=21/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=21/h=23/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=22/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=22/h=05/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=22/h=10/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=22/h=14/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=22/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=22/h=17/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=22/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=23/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=23/h=09/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=23/h=10/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=23/h=11/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=23/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=23/h=19/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=23/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=24/h=03/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=24/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=24/h=10/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=24/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=24/h=17/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=24/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=25/h=03/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=25/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=25/h=10/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=25/h=14/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=25/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=25/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=26/h=03/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=26/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=26/h=10/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=26/h=14/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=26/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=26/h=17/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=26/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=03/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=08/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=09/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=10/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=15/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=16/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=27/h=22/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=28/h=04/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=28/h=08/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=28/h=09/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=28/h=14/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=28/h=15/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=28/h=21/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=29/h=03/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=29/h=06/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=29/h=09/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=29/h=15/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=29/h=21/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=30/h=03/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=30/h=09/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=30/h=15/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=30/h=21/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=31/h=03/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=31/h=09/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=31/h=14/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2023/m=12/d=31/h=20/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=01/h=02/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=01/h=07/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=01/h=08/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=01/h=14/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=01/h=20/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=02/h=01/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=02/h=07/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=02/h=12/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=02/h=13/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=02/h=14/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=02/h=15/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=02/h=19/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=03/h=01/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=03/h=07/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=03/h=11/m=00/PT1H.json,{}
insights-logs-storageread,resourceId=/subscriptions/37f0d97d-e959-42c3-aec6-15ac16f43794/resourceGroups/rg-apro-acc/providers/Microsoft.Storage/storageAccounts/staaccdocsdnksn7zi32g7i/blobServices/default/y=2024/m=01/d=03/h=13/m=00/PT1H.json,{}
